date,qty,is_national,is_state_holiday,month,quarter,week_of_month,part_of_month,day_of_week,sku,SKU Name,Unit,State,Coordinates
2025-10-22,370677.0,1.0,0.0,10.0,4.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-10-29,441019.0,0.0,0.0,10.0,4.0,5.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-11-05,533596.0,1.0,1.0,11.0,4.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-11-12,474204.0,0.0,0.0,11.0,4.0,2.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-11-19,423727.0,0.0,0.0,11.0,4.0,3.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-11-26,360453.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-12-03,466434.0,0.0,0.0,12.0,4.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-12-10,402298.0,0.0,0.0,12.0,4.0,2.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-12-17,573218.0,0.0,0.0,12.0,4.0,3.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-12-24,645124.0,0.0,0.0,12.0,4.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-12-31,676033.0,1.0,0.0,12.0,4.0,5.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2026-01-07,588344.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2026-01-14,478539.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2026-01-21,595118.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2026-01-28,627675.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2026-02-04,665292.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2026-02-11,679734.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2026-02-18,525170.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2026-02-25,541728.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2026-03-04,451900.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2026-03-11,572675.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-04-09,248649.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-04-16,223421.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-04-23,382423.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-04-30,411867.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-05-07,347988.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-05-14,281716.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-05-21,383412.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-05-28,290442.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-06-04,323260.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-06-11,362020.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-06-18,483181.0,0.0,0.0,6.0,2.0,3.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-06-25,368976.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-07-02,286450.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-07-09,271831.0,1.0,0.0,7.0,3.0,2.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-07-16,271156.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-07-23,365805.0,0.0,0.0,7.0,3.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-07-30,438717.0,0.0,0.0,7.0,3.0,5.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-08-06,307987.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-08-13,298338.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-08-20,444874.0,1.0,0.0,8.0,3.0,3.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-08-27,377918.0,0.0,0.0,8.0,3.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-09-03,250289.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-09-10,491097.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-09-17,410294.0,0.0,0.0,9.0,3.0,3.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-09-24,415834.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-10-01,512810.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-10-08,397486.0,1.0,0.0,10.0,4.0,2.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-10-15,600844.0,0.0,0.0,10.0,4.0,3.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-10-22,357749.0,1.0,0.0,10.0,4.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-10-29,366730.0,0.0,0.0,10.0,4.0,5.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-11-05,345645.0,1.0,1.0,11.0,4.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-11-12,374682.0,0.0,0.0,11.0,4.0,2.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-11-19,409962.0,0.0,0.0,11.0,4.0,3.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-11-26,424962.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-12-03,362805.0,0.0,0.0,12.0,4.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-12-10,464729.0,0.0,0.0,12.0,4.0,2.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-12-17,353195.0,0.0,0.0,12.0,4.0,3.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-12-24,420130.0,0.0,0.0,12.0,4.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-12-31,580695.0,1.0,0.0,12.0,4.0,5.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2026-01-07,295364.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2026-01-14,330212.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2026-01-21,399330.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2026-01-28,445288.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2026-02-04,398867.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2026-02-11,507000.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2026-02-18,692719.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2026-02-25,603753.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2026-03-04,366007.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2026-03-11,475858.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,MA1UT3T1021000EHID,PPC T HINDI,MAIHAR CEMENT WORKS,Madhya Pradesh,"24.202644° N, 80.799867° E"
2025-04-09,580767.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-04-16,341081.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-04-23,524718.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-04-30,452115.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-05-07,842033.0,0.0,1.0,5.0,2.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-05-14,447182.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-05-21,535471.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-05-28,585357.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-06-04,558493.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-06-11,597785.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-06-18,447969.0,0.0,0.0,6.0,2.0,3.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-06-25,546645.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-07-02,380125.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-07-09,232205.0,1.0,0.0,7.0,3.0,2.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-07-16,296996.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-07-23,397342.0,0.0,0.0,7.0,3.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-07-30,566369.0,0.0,0.0,7.0,3.0,5.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-08-06,258362.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-08-13,673688.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-08-20,361321.0,1.0,0.0,8.0,3.0,3.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-08-27,441645.0,0.0,0.0,8.0,3.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-09-03,365750.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-09-10,369176.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-09-17,207877.0,0.0,0.0,9.0,3.0,3.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-09-24,421205.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-10-01,395113.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-10-08,205901.0,1.0,0.0,10.0,4.0,2.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-10-15,434969.0,0.0,0.0,10.0,4.0,3.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-10-22,50000.0,1.0,0.0,10.0,4.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-10-29,36670.0,0.0,0.0,10.0,4.0,5.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-11-05,157758.0,1.0,0.0,11.0,4.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-11-12,232395.0,0.0,0.0,11.0,4.0,2.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-11-19,254508.0,0.0,0.0,11.0,4.0,3.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-11-26,278574.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-12-03,447556.0,0.0,0.0,12.0,4.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-12-10,405377.0,0.0,0.0,12.0,4.0,2.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-12-17,318537.0,0.0,0.0,12.0,4.0,3.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-12-24,289517.0,0.0,0.0,12.0,4.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-12-31,450087.0,1.0,0.0,12.0,4.0,5.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2026-01-07,481595.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2026-01-14,491701.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2026-01-21,117442.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2026-01-28,462061.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2026-02-04,540579.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2026-02-11,146717.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2026-02-18,496461.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2026-02-25,290547.0,0.0,1.0,2.0,1.0,4.0,3.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2026-03-04,236296.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2026-03-11,590859.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,MN1UT3T1021000EEND,PPC T ENGLISH,MANIKGARH CEMENT WORKS-UNIT II,Maharashtra,"19.724394° N, 79.176075° E"
2025-04-09,551106.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-04-16,477887.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-04-23,600634.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-04-30,631384.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-05-07,501523.0,0.0,1.0,5.0,2.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-05-14,382207.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-05-21,618261.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-05-28,562749.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
